h17,quarter,ccseason,year,hour,datetime
h3,summ,hot,2013,56438,2013-06-11 13:00:00-05:00
h3,summ,hot,2013,56439,2013-06-11 14:00:00-05:00
h3,summ,hot,2013,56440,2013-06-11 15:00:00-05:00
h3,summ,hot,2013,56441,2013-06-11 16:00:00-05:00
h4,summ,hot,2013,56442,2013-06-11 17:00:00-05:00
h4,summ,hot,2013,56443,2013-06-11 18:00:00-05:00
h4,summ,hot,2013,56444,2013-06-11 19:00:00-05:00
h4,summ,hot,2013,56445,2013-06-11 20:00:00-05:00
h4,summ,hot,2013,56446,2013-06-11 21:00:00-05:00
h1,summ,hot,2013,56447,2013-06-11 22:00:00-05:00
h1,summ,hot,2013,56448,2013-06-11 23:00:00-05:00
h1,summ,hot,2013,56449,2013-06-12 00:00:00-05:00
h1,summ,hot,2013,56450,2013-06-12 01:00:00-05:00
h1,summ,hot,2013,56451,2013-06-12 02:00:00-05:00
h1,summ,hot,2013,56452,2013-06-12 03:00:00-05:00
h1,summ,hot,2013,56453,2013-06-12 04:00:00-05:00
h1,summ,hot,2013,56454,2013-06-12 05:00:00-05:00
h2,summ,hot,2013,56455,2013-06-12 06:00:00-05:00
h2,summ,hot,2013,56456,2013-06-12 07:00:00-05:00
h2,summ,hot,2013,56457,2013-06-12 08:00:00-05:00
h2,summ,hot,2013,56458,2013-06-12 09:00:00-05:00
h2,summ,hot,2013,56459,2013-06-12 10:00:00-05:00
h2,summ,hot,2013,56460,2013-06-12 11:00:00-05:00
h2,summ,hot,2013,56461,2013-06-12 12:00:00-05:00
h3,summ,hot,2013,56462,2013-06-12 13:00:00-05:00
h3,summ,hot,2013,56463,2013-06-12 14:00:00-05:00
h3,summ,hot,2013,56464,2013-06-12 15:00:00-05:00
h3,summ,hot,2013,56465,2013-06-12 16:00:00-05:00
h4,summ,hot,2013,56466,2013-06-12 17:00:00-05:00
h4,summ,hot,2013,56467,2013-06-12 18:00:00-05:00
h4,summ,hot,2013,56468,2013-06-12 19:00:00-05:00
h4,summ,hot,2013,56469,2013-06-12 20:00:00-05:00
h4,summ,hot,2013,56470,2013-06-12 21:00:00-05:00
h1,summ,hot,2013,56471,2013-06-12 22:00:00-05:00
h1,summ,hot,2013,56472,2013-06-12 23:00:00-05:00
h1,summ,hot,2013,56473,2013-06-13 00:00:00-05:00
h1,summ,hot,2013,56474,2013-06-13 01:00:00-05:00
h1,summ,hot,2013,56475,2013-06-13 02:00:00-05:00
h1,summ,hot,2013,56476,2013-06-13 03:00:00-05:00
h1,summ,hot,2013,56477,2013-06-13 04:00:00-05:00
h1,summ,hot,2013,56478,2013-06-13 05:00:00-05:00
h2,summ,hot,2013,56479,2013-06-13 06:00:00-05:00
h2,summ,hot,2013,56480,2013-06-13 07:00:00-05:00
h2,summ,hot,2013,56481,2013-06-13 08:00:00-05:00
h2,summ,hot,2013,56482,2013-06-13 09:00:00-05:00
h2,summ,hot,2013,56483,2013-06-13 10:00:00-05:00
h2,summ,hot,2013,56484,2013-06-13 11:00:00-05:00
h2,summ,hot,2013,56485,2013-06-13 12:00:00-05:00
h3,summ,hot,2013,56486,2013-06-13 13:00:00-05:00
h3,summ,hot,2013,56487,2013-06-13 14:00:00-05:00
h3,summ,hot,2013,56488,2013-06-13 15:00:00-05:00
h3,summ,hot,2013,56489,2013-06-13 16:00:00-05:00
h4,summ,hot,2013,56490,2013-06-13 17:00:00-05:00
h4,summ,hot,2013,56491,2013-06-13 18:00:00-05:00
h4,summ,hot,2013,56492,2013-06-13 19:00:00-05:00
h4,summ,hot,2013,56493,2013-06-13 20:00:00-05:00
h4,summ,hot,2013,56494,2013-06-13 21:00:00-05:00
h1,summ,hot,2013,56495,2013-06-13 22:00:00-05:00
h1,summ,hot,2013,56496,2013-06-13 23:00:00-05:00
h1,summ,hot,2013,56497,2013-06-14 00:00:00-05:00
h1,summ,hot,2013,56498,2013-06-14 01:00:00-05:00
h1,summ,hot,2013,56499,2013-06-14 02:00:00-05:00
h1,summ,hot,2013,56500,2013-06-14 03:00:00-05:00
h1,summ,hot,2013,56501,2013-06-14 04:00:00-05:00
h1,summ,hot,2013,56502,2013-06-14 05:00:00-05:00
h2,summ,hot,2013,56503,2013-06-14 06:00:00-05:00
h2,summ,hot,2013,56504,2013-06-14 07:00:00-05:00
h2,summ,hot,2013,56505,2013-06-14 08:00:00-05:00
h2,summ,hot,2013,56506,2013-06-14 09:00:00-05:00
h2,summ,hot,2013,56507,2013-06-14 10:00:00-05:00
h2,summ,hot,2013,56508,2013-06-14 11:00:00-05:00
h2,summ,hot,2013,56509,2013-06-14 12:00:00-05:00
h3,summ,hot,2013,56510,2013-06-14 13:00:00-05:00
h3,summ,hot,2013,56511,2013-06-14 14:00:00-05:00
h3,summ,hot,2013,56512,2013-06-14 15:00:00-05:00
h3,summ,hot,2013,56513,2013-06-14 16:00:00-05:00
h4,summ,hot,2013,56514,2013-06-14 17:00:00-05:00
h4,summ,hot,2013,56515,2013-06-14 18:00:00-05:00
h4,summ,hot,2013,56516,2013-06-14 19:00:00-05:00
h4,summ,hot,2013,56517,2013-06-14 20:00:00-05:00
h4,summ,hot,2013,56518,2013-06-14 21:00:00-05:00
h1,summ,hot,2013,56519,2013-06-14 22:00:00-05:00
h1,summ,hot,2013,56520,2013-06-14 23:00:00-05:00
h1,summ,hot,2013,56521,2013-06-15 00:00:00-05:00
h1,summ,hot,2013,56522,2013-06-15 01:00:00-05:00
h1,summ,hot,2013,56523,2013-06-15 02:00:00-05:00
h1,summ,hot,2013,56524,2013-06-15 03:00:00-05:00
h1,summ,hot,2013,56525,2013-06-15 04:00:00-05:00
h1,summ,hot,2013,56526,2013-06-15 05:00:00-05:00
h2,summ,hot,2013,56527,2013-06-15 06:00:00-05:00
h2,summ,hot,2013,56528,2013-06-15 07:00:00-05:00
h2,summ,hot,2013,56529,2013-06-15 08:00:00-05:00
h2,summ,hot,2013,56530,2013-06-15 09:00:00-05:00
h2,summ,hot,2013,56531,2013-06-15 10:00:00-05:00
h2,summ,hot,2013,56532,2013-06-15 11:00:00-05:00
h2,summ,hot,2013,56533,2013-06-15 12:00:00-05:00
h3,summ,hot,2013,56534,2013-06-15 13:00:00-05:00
h3,summ,hot,2013,56535,2013-06-15 14:00:00-05:00
h3,summ,hot,2013,56536,2013-06-15 15:00:00-05:00
h3,summ,hot,2013,56537,2013-06-15 16:00:00-05:00
h4,summ,hot,2013,56538,2013-06-15 17:00:00-05:00
h4,summ,hot,2013,56539,2013-06-15 18:00:00-05:00
h4,summ,hot,2013,56540,2013-06-15 19:00:00-05:00
h4,summ,hot,2013,56541,2013-06-15 20:00:00-05:00
h4,summ,hot,2013,56542,2013-06-15 21:00:00-05:00
h1,summ,hot,2013,56543,2013-06-15 22:00:00-05:00
h1,summ,hot,2013,56544,2013-06-15 23:00:00-05:00
h1,summ,hot,2013,56545,2013-06-16 00:00:00-05:00
h1,summ,hot,2013,56546,2013-06-16 01:00:00-05:00
h1,summ,hot,2013,56547,2013-06-16 02:00:00-05:00
h1,summ,hot,2013,56548,2013-06-16 03:00:00-05:00
h1,summ,hot,2013,56549,2013-06-16 04:00:00-05:00
h1,summ,hot,2013,56550,2013-06-16 05:00:00-05:00
h2,summ,hot,2013,56551,2013-06-16 06:00:00-05:00
h2,summ,hot,2013,56552,2013-06-16 07:00:00-05:00
h2,summ,hot,2013,56553,2013-06-16 08:00:00-05:00
h2,summ,hot,2013,56554,2013-06-16 09:00:00-05:00
h2,summ,hot,2013,56555,2013-06-16 10:00:00-05:00
h2,summ,hot,2013,56556,2013-06-16 11:00:00-05:00
h2,summ,hot,2013,56557,2013-06-16 12:00:00-05:00
h3,summ,hot,2013,56558,2013-06-16 13:00:00-05:00
h3,summ,hot,2013,56559,2013-06-16 14:00:00-05:00
h3,summ,hot,2013,56560,2013-06-16 15:00:00-05:00
h3,summ,hot,2013,56561,2013-06-16 16:00:00-05:00
h4,summ,hot,2013,56562,2013-06-16 17:00:00-05:00
h4,summ,hot,2013,56563,2013-06-16 18:00:00-05:00
h4,summ,hot,2013,56564,2013-06-16 19:00:00-05:00
h4,summ,hot,2013,56565,2013-06-16 20:00:00-05:00
h4,summ,hot,2013,56566,2013-06-16 21:00:00-05:00
h1,summ,hot,2013,56567,2013-06-16 22:00:00-05:00
h1,summ,hot,2013,56568,2013-06-16 23:00:00-05:00
h1,summ,hot,2013,56569,2013-06-17 00:00:00-05:00
h1,summ,hot,2013,56570,2013-06-17 01:00:00-05:00
h1,summ,hot,2013,56571,2013-06-17 02:00:00-05:00
h1,summ,hot,2013,56572,2013-06-17 03:00:00-05:00
h1,summ,hot,2013,56573,2013-06-17 04:00:00-05:00
h1,summ,hot,2013,56574,2013-06-17 05:00:00-05:00
h2,summ,hot,2013,56575,2013-06-17 06:00:00-05:00
h2,summ,hot,2013,56576,2013-06-17 07:00:00-05:00
h2,summ,hot,2013,56577,2013-06-17 08:00:00-05:00
h2,summ,hot,2013,56578,2013-06-17 09:00:00-05:00
h2,summ,hot,2013,56579,2013-06-17 10:00:00-05:00
h2,summ,hot,2013,56580,2013-06-17 11:00:00-05:00
h2,summ,hot,2013,56581,2013-06-17 12:00:00-05:00
h3,summ,hot,2013,56582,2013-06-17 13:00:00-05:00
h3,summ,hot,2013,56583,2013-06-17 14:00:00-05:00
h3,summ,hot,2013,56584,2013-06-17 15:00:00-05:00
h3,summ,hot,2013,56585,2013-06-17 16:00:00-05:00
h4,summ,hot,2013,56586,2013-06-17 17:00:00-05:00
h4,summ,hot,2013,56587,2013-06-17 18:00:00-05:00
h4,summ,hot,2013,56588,2013-06-17 19:00:00-05:00
h4,summ,hot,2013,56589,2013-06-17 20:00:00-05:00
h4,summ,hot,2013,56590,2013-06-17 21:00:00-05:00
h1,summ,hot,2013,56591,2013-06-17 22:00:00-05:00
h1,summ,hot,2013,56592,2013-06-17 23:00:00-05:00
h1,summ,hot,2013,56593,2013-06-18 00:00:00-05:00
h1,summ,hot,2013,56594,2013-06-18 01:00:00-05:00
h1,summ,hot,2013,56595,2013-06-18 02:00:00-05:00
h1,summ,hot,2013,56596,2013-06-18 03:00:00-05:00
h1,summ,hot,2013,56597,2013-06-18 04:00:00-05:00
h1,summ,hot,2013,56598,2013-06-18 05:00:00-05:00
h2,summ,hot,2013,56599,2013-06-18 06:00:00-05:00
h2,summ,hot,2013,56600,2013-06-18 07:00:00-05:00
h2,summ,hot,2013,56601,2013-06-18 08:00:00-05:00
h2,summ,hot,2013,56602,2013-06-18 09:00:00-05:00
h2,summ,hot,2013,56603,2013-06-18 10:00:00-05:00
h2,summ,hot,2013,56604,2013-06-18 11:00:00-05:00
h2,summ,hot,2013,56605,2013-06-18 12:00:00-05:00
h3,summ,hot,2013,56606,2013-06-18 13:00:00-05:00
h3,summ,hot,2013,56607,2013-06-18 14:00:00-05:00
h3,summ,hot,2013,56608,2013-06-18 15:00:00-05:00
h3,summ,hot,2013,56609,2013-06-18 16:00:00-05:00
h4,summ,hot,2013,56610,2013-06-18 17:00:00-05:00
h4,summ,hot,2013,56611,2013-06-18 18:00:00-05:00
h4,summ,hot,2013,56612,2013-06-18 19:00:00-05:00
h4,summ,hot,2013,56613,2013-06-18 20:00:00-05:00
h4,summ,hot,2013,56614,2013-06-18 21:00:00-05:00
h1,summ,hot,2013,56615,2013-06-18 22:00:00-05:00
h1,summ,hot,2013,56616,2013-06-18 23:00:00-05:00
h1,summ,hot,2013,56617,2013-06-19 00:00:00-05:00
h1,summ,hot,2013,56618,2013-06-19 01:00:00-05:00
h1,summ,hot,2013,56619,2013-06-19 02:00:00-05:00
h1,summ,hot,2013,56620,2013-06-19 03:00:00-05:00
h1,summ,hot,2013,56621,2013-06-19 04:00:00-05:00
h1,summ,hot,2013,56622,2013-06-19 05:00:00-05:00
h2,summ,hot,2013,56623,2013-06-19 06:00:00-05:00
h2,summ,hot,2013,56624,2013-06-19 07:00:00-05:00
h2,summ,hot,2013,56625,2013-06-19 08:00:00-05:00
h2,summ,hot,2013,56626,2013-06-19 09:00:00-05:00
h2,summ,hot,2013,56627,2013-06-19 10:00:00-05:00
h2,summ,hot,2013,56628,2013-06-19 11:00:00-05:00
h2,summ,hot,2013,56629,2013-06-19 12:00:00-05:00
h3,summ,hot,2013,56630,2013-06-19 13:00:00-05:00
h3,summ,hot,2013,56631,2013-06-19 14:00:00-05:00
h3,summ,hot,2013,56632,2013-06-19 15:00:00-05:00
h3,summ,hot,2013,56633,2013-06-19 16:00:00-05:00
h4,summ,hot,2013,56634,2013-06-19 17:00:00-05:00
h4,summ,hot,2013,56635,2013-06-19 18:00:00-05:00
h4,summ,hot,2013,56636,2013-06-19 19:00:00-05:00
h4,summ,hot,2013,56637,2013-06-19 20:00:00-05:00
h4,summ,hot,2013,56638,2013-06-19 21:00:00-05:00
h1,summ,hot,2013,56639,2013-06-19 22:00:00-05:00
h1,summ,hot,2013,56640,2013-06-19 23:00:00-05:00
h1,summ,hot,2013,56641,2013-06-20 00:00:00-05:00
h1,summ,hot,2013,56642,2013-06-20 01:00:00-05:00
h1,summ,hot,2013,56643,2013-06-20 02:00:00-05:00
h1,summ,hot,2013,56644,2013-06-20 03:00:00-05:00
h1,summ,hot,2013,56645,2013-06-20 04:00:00-05:00
h1,summ,hot,2013,56646,2013-06-20 05:00:00-05:00
h2,summ,hot,2013,56647,2013-06-20 06:00:00-05:00
h2,summ,hot,2013,56648,2013-06-20 07:00:00-05:00
h2,summ,hot,2013,56649,2013-06-20 08:00:00-05:00
h2,summ,hot,2013,56650,2013-06-20 09:00:00-05:00
h2,summ,hot,2013,56651,2013-06-20 10:00:00-05:00
h2,summ,hot,2013,56652,2013-06-20 11:00:00-05:00
h2,summ,hot,2013,56653,2013-06-20 12:00:00-05:00
h3,summ,hot,2013,56654,2013-06-20 13:00:00-05:00
h3,summ,hot,2013,56655,2013-06-20 14:00:00-05:00
h3,summ,hot,2013,56656,2013-06-20 15:00:00-05:00
h3,summ,hot,2013,56657,2013-06-20 16:00:00-05:00
h4,summ,hot,2013,56658,2013-06-20 17:00:00-05:00
h4,summ,hot,2013,56659,2013-06-20 18:00:00-05:00
h4,summ,hot,2013,56660,2013-06-20 19:00:00-05:00
h4,summ,hot,2013,56661,2013-06-20 20:00:00-05:00
h4,summ,hot,2013,56662,2013-06-20 21:00:00-05:00
h1,summ,hot,2013,56663,2013-06-20 22:00:00-05:00
h1,summ,hot,2013,56664,2013-06-20 23:00:00-05:00
h1,summ,hot,2013,56665,2013-06-21 00:00:00-05:00
h1,summ,hot,2013,56666,2013-06-21 01:00:00-05:00
h1,summ,hot,2013,56667,2013-06-21 02:00:00-05:00
h1,summ,hot,2013,56668,2013-06-21 03:00:00-05:00
h1,summ,hot,2013,56669,2013-06-21 04:00:00-05:00
h1,summ,hot,2013,56670,2013-06-21 05:00:00-05:00
h2,summ,hot,2013,56671,2013-06-21 06:00:00-05:00
h2,summ,hot,2013,56672,2013-06-21 07:00:00-05:00
h2,summ,hot,2013,56673,2013-06-21 08:00:00-05:00
h2,summ,hot,2013,56674,2013-06-21 09:00:00-05:00
h2,summ,hot,2013,56675,2013-06-21 10:00:00-05:00
h2,summ,hot,2013,56676,2013-06-21 11:00:00-05:00
h2,summ,hot,2013,56677,2013-06-21 12:00:00-05:00
h3,summ,hot,2013,56678,2013-06-21 13:00:00-05:00
h3,summ,hot,2013,56679,2013-06-21 14:00:00-05:00
h3,summ,hot,2013,56680,2013-06-21 15:00:00-05:00
h3,summ,hot,2013,56681,2013-06-21 16:00:00-05:00
h4,summ,hot,2013,56682,2013-06-21 17:00:00-05:00
h4,summ,hot,2013,56683,2013-06-21 18:00:00-05:00
h4,summ,hot,2013,56684,2013-06-21 19:00:00-05:00
h4,summ,hot,2013,56685,2013-06-21 20:00:00-05:00
h4,summ,hot,2013,56686,2013-06-21 21:00:00-05:00
h1,summ,hot,2013,56687,2013-06-21 22:00:00-05:00
h1,summ,hot,2013,56688,2013-06-21 23:00:00-05:00
h1,summ,hot,2013,56689,2013-06-22 00:00:00-05:00
h1,summ,hot,2013,56690,2013-06-22 01:00:00-05:00
h1,summ,hot,2013,56691,2013-06-22 02:00:00-05:00
h1,summ,hot,2013,56692,2013-06-22 03:00:00-05:00
h1,summ,hot,2013,56693,2013-06-22 04:00:00-05:00
h1,summ,hot,2013,56694,2013-06-22 05:00:00-05:00
h2,summ,hot,2013,56695,2013-06-22 06:00:00-05:00
h2,summ,hot,2013,56696,2013-06-22 07:00:00-05:00
h2,summ,hot,2013,56697,2013-06-22 08:00:00-05:00
h2,summ,hot,2013,56698,2013-06-22 09:00:00-05:00
h2,summ,hot,2013,56699,2013-06-22 10:00:00-05:00
h2,summ,hot,2013,56700,2013-06-22 11:00:00-05:00
h2,summ,hot,2013,56701,2013-06-22 12:00:00-05:00
h3,summ,hot,2013,56702,2013-06-22 13:00:00-05:00
h3,summ,hot,2013,56703,2013-06-22 14:00:00-05:00
h3,summ,hot,2013,56704,2013-06-22 15:00:00-05:00
h3,summ,hot,2013,56705,2013-06-22 16:00:00-05:00
h4,summ,hot,2013,56706,2013-06-22 17:00:00-05:00
h4,summ,hot,2013,56707,2013-06-22 18:00:00-05:00
h4,summ,hot,2013,56708,2013-06-22 19:00:00-05:00
h4,summ,hot,2013,56709,2013-06-22 20:00:00-05:00
h4,summ,hot,2013,56710,2013-06-22 21:00:00-05:00
h1,summ,hot,2013,56711,2013-06-22 22:00:00-05:00
h1,summ,hot,2013,56712,2013-06-22 23:00:00-05:00
h1,summ,hot,2013,56713,2013-06-23 00:00:00-05:00
h1,summ,hot,2013,56714,2013-06-23 01:00:00-05:00
h1,summ,hot,2013,56715,2013-06-23 02:00:00-05:00
h1,summ,hot,2013,56716,2013-06-23 03:00:00-05:00
h1,summ,hot,2013,56717,2013-06-23 04:00:00-05:00
h1,summ,hot,2013,56718,2013-06-23 05:00:00-05:00
h2,summ,hot,2013,56719,2013-06-23 06:00:00-05:00
h2,summ,hot,2013,56720,2013-06-23 07:00:00-05:00
h2,summ,hot,2013,56721,2013-06-23 08:00:00-05:00
h2,summ,hot,2013,56722,2013-06-23 09:00:00-05:00
h2,summ,hot,2013,56723,2013-06-23 10:00:00-05:00
h2,summ,hot,2013,56724,2013-06-23 11:00:00-05:00
h2,summ,hot,2013,56725,2013-06-23 12:00:00-05:00
h3,summ,hot,2013,56726,2013-06-23 13:00:00-05:00
h3,summ,hot,2013,56727,2013-06-23 14:00:00-05:00
h3,summ,hot,2013,56728,2013-06-23 15:00:00-05:00
h3,summ,hot,2013,56729,2013-06-23 16:00:00-05:00
h4,summ,hot,2013,56730,2013-06-23 17:00:00-05:00
h4,summ,hot,2013,56731,2013-06-23 18:00:00-05:00
h4,summ,hot,2013,56732,2013-06-23 19:00:00-05:00
h4,summ,hot,2013,56733,2013-06-23 20:00:00-05:00
h4,summ,hot,2013,56734,2013-06-23 21:00:00-05:00
h1,summ,hot,2013,56735,2013-06-23 22:00:00-05:00
h1,summ,hot,2013,56736,2013-06-23 23:00:00-05:00
h1,summ,hot,2013,56737,2013-06-24 00:00:00-05:00
h1,summ,hot,2013,56738,2013-06-24 01:00:00-05:00
h1,summ,hot,2013,56739,2013-06-24 02:00:00-05:00
h1,summ,hot,2013,56740,2013-06-24 03:00:00-05:00
h1,summ,hot,2013,56741,2013-06-24 04:00:00-05:00
h1,summ,hot,2013,56742,2013-06-24 05:00:00-05:00
h2,summ,hot,2013,56743,2013-06-24 06:00:00-05:00
h2,summ,hot,2013,56744,2013-06-24 07:00:00-05:00
h2,summ,hot,2013,56745,2013-06-24 08:00:00-05:00
h2,summ,hot,2013,56746,2013-06-24 09:00:00-05:00
h2,summ,hot,2013,56747,2013-06-24 10:00:00-05:00
h2,summ,hot,2013,56748,2013-06-24 11:00:00-05:00
h2,summ,hot,2013,56749,2013-06-24 12:00:00-05:00
h3,summ,hot,2013,56750,2013-06-24 13:00:00-05:00
h3,summ,hot,2013,56751,2013-06-24 14:00:00-05:00
h3,summ,hot,2013,56752,2013-06-24 15:00:00-05:00
h3,summ,hot,2013,56753,2013-06-24 16:00:00-05:00
h4,summ,hot,2013,56754,2013-06-24 17:00:00-05:00
h4,summ,hot,2013,56755,2013-06-24 18:00:00-05:00
h4,summ,hot,2013,56756,2013-06-24 19:00:00-05:00
h4,summ,hot,2013,56757,2013-06-24 20:00:00-05:00
h4,summ,hot,2013,56758,2013-06-24 21:00:00-05:00
h1,summ,hot,2013,56759,2013-06-24 22:00:00-05:00
h1,summ,hot,2013,56760,2013-06-24 23:00:00-05:00
h1,summ,hot,2013,56761,2013-06-25 00:00:00-05:00
h1,summ,hot,2013,56762,2013-06-25 01:00:00-05:00
h1,summ,hot,2013,56763,2013-06-25 02:00:00-05:00
h1,summ,hot,2013,56764,2013-06-25 03:00:00-05:00
h1,summ,hot,2013,56765,2013-06-25 04:00:00-05:00
h1,summ,hot,2013,56766,2013-06-25 05:00:00-05:00
h2,summ,hot,2013,56767,2013-06-25 06:00:00-05:00
h2,summ,hot,2013,56768,2013-06-25 07:00:00-05:00
h2,summ,hot,2013,56769,2013-06-25 08:00:00-05:00
h2,summ,hot,2013,56770,2013-06-25 09:00:00-05:00
h2,summ,hot,2013,56771,2013-06-25 10:00:00-05:00
h2,summ,hot,2013,56772,2013-06-25 11:00:00-05:00
h2,summ,hot,2013,56773,2013-06-25 12:00:00-05:00
h3,summ,hot,2013,56774,2013-06-25 13:00:00-05:00
h3,summ,hot,2013,56775,2013-06-25 14:00:00-05:00
h3,summ,hot,2013,56776,2013-06-25 15:00:00-05:00
h3,summ,hot,2013,56777,2013-06-25 16:00:00-05:00
h4,summ,hot,2013,56778,2013-06-25 17:00:00-05:00
h4,summ,hot,2013,56779,2013-06-25 18:00:00-05:00
h4,summ,hot,2013,56780,2013-06-25 19:00:00-05:00
h4,summ,hot,2013,56781,2013-06-25 20:00:00-05:00
h4,summ,hot,2013,56782,2013-06-25 21:00:00-05:00
h1,summ,hot,2013,56783,2013-06-25 22:00:00-05:00
h1,summ,hot,2013,56784,2013-06-25 23:00:00-05:00
h1,summ,hot,2013,56785,2013-06-26 00:00:00-05:00
h1,summ,hot,2013,56786,2013-06-26 01:00:00-05:00
h1,summ,hot,2013,56787,2013-06-26 02:00:00-05:00
h1,summ,hot,2013,56788,2013-06-26 03:00:00-05:00
h1,summ,hot,2013,56789,2013-06-26 04:00:00-05:00
h1,summ,hot,2013,56790,2013-06-26 05:00:00-05:00
h2,summ,hot,2013,56791,2013-06-26 06:00:00-05:00
h2,summ,hot,2013,56792,2013-06-26 07:00:00-05:00
h2,summ,hot,2013,56793,2013-06-26 08:00:00-05:00
h2,summ,hot,2013,56794,2013-06-26 09:00:00-05:00
h2,summ,hot,2013,56795,2013-06-26 10:00:00-05:00
h2,summ,hot,2013,56796,2013-06-26 11:00:00-05:00
h2,summ,hot,2013,56797,2013-06-26 12:00:00-05:00
h3,summ,hot,2013,56798,2013-06-26 13:00:00-05:00
h3,summ,hot,2013,56799,2013-06-26 14:00:00-05:00
h3,summ,hot,2013,56800,2013-06-26 15:00:00-05:00
h3,summ,hot,2013,56801,2013-06-26 16:00:00-05:00
h4,summ,hot,2013,56802,2013-06-26 17:00:00-05:00
h4,summ,hot,2013,56803,2013-06-26 18:00:00-05:00
h4,summ,hot,2013,56804,2013-06-26 19:00:00-05:00
h4,summ,hot,2013,56805,2013-06-26 20:00:00-05:00
h4,summ,hot,2013,56806,2013-06-26 21:00:00-05:00
h1,summ,hot,2013,56807,2013-06-26 22:00:00-05:00
h1,summ,hot,2013,56808,2013-06-26 23:00:00-05:00
h1,summ,hot,2013,56809,2013-06-27 00:00:00-05:00
h1,summ,hot,2013,56810,2013-06-27 01:00:00-05:00
h1,summ,hot,2013,56811,2013-06-27 02:00:00-05:00
h1,summ,hot,2013,56812,2013-06-27 03:00:00-05:00
h1,summ,hot,2013,56813,2013-06-27 04:00:00-05:00
h1,summ,hot,2013,56814,2013-06-27 05:00:00-05:00
h2,summ,hot,2013,56815,2013-06-27 06:00:00-05:00
h2,summ,hot,2013,56816,2013-06-27 07:00:00-05:00
h2,summ,hot,2013,56817,2013-06-27 08:00:00-05:00
h2,summ,hot,2013,56818,2013-06-27 09:00:00-05:00
h2,summ,hot,2013,56819,2013-06-27 10:00:00-05:00
h2,summ,hot,2013,56820,2013-06-27 11:00:00-05:00
h2,summ,hot,2013,56821,2013-06-27 12:00:00-05:00
h3,summ,hot,2013,56822,2013-06-27 13:00:00-05:00
h3,summ,hot,2013,56823,2013-06-27 14:00:00-05:00
h3,summ,hot,2013,56824,2013-06-27 15:00:00-05:00
h3,summ,hot,2013,56825,2013-06-27 16:00:00-05:00
h4,summ,hot,2013,56826,2013-06-27 17:00:00-05:00
h4,summ,hot,2013,56827,2013-06-27 18:00:00-05:00
h4,summ,hot,2013,56828,2013-06-27 19:00:00-05:00
h4,summ,hot,2013,56829,2013-06-27 20:00:00-05:00
h4,summ,hot,2013,56830,2013-06-27 21:00:00-05:00
h1,summ,hot,2013,56831,2013-06-27 22:00:00-05:00
h1,summ,hot,2013,56832,2013-06-27 23:00:00-05:00
h1,summ,hot,2013,56833,2013-06-28 00:00:00-05:00
h1,summ,hot,2013,56834,2013-06-28 01:00:00-05:00
h1,summ,hot,2013,56835,2013-06-28 02:00:00-05:00
h1,summ,hot,2013,56836,2013-06-28 03:00:00-05:00
h1,summ,hot,2013,56837,2013-06-28 04:00:00-05:00
h1,summ,hot,2013,56838,2013-06-28 05:00:00-05:00
h2,summ,hot,2013,56839,2013-06-28 06:00:00-05:00
h2,summ,hot,2013,56840,2013-06-28 07:00:00-05:00
h2,summ,hot,2013,56841,2013-06-28 08:00:00-05:00
h2,summ,hot,2013,56842,2013-06-28 09:00:00-05:00
h2,summ,hot,2013,56843,2013-06-28 10:00:00-05:00
h2,summ,hot,2013,56844,2013-06-28 11:00:00-05:00
h2,summ,hot,2013,56845,2013-06-28 12:00:00-05:00
h3,summ,hot,2013,56846,2013-06-28 13:00:00-05:00
h3,summ,hot,2013,56847,2013-06-28 14:00:00-05:00
h3,summ,hot,2013,56848,2013-06-28 15:00:00-05:00
h3,summ,hot,2013,56849,2013-06-28 16:00:00-05:00
h4,summ,hot,2013,56850,2013-06-28 17:00:00-05:00
h4,summ,hot,2013,56851,2013-06-28 18:00:00-05:00
h4,summ,hot,2013,56852,2013-06-28 19:00:00-05:00
h4,summ,hot,2013,56853,2013-06-28 20:00:00-05:00
h4,summ,hot,2013,56854,2013-06-28 21:00:00-05:00
h1,summ,hot,2013,56855,2013-06-28 22:00:00-05:00
h1,summ,hot,2013,56856,2013-06-28 23:00:00-05:00
h1,summ,hot,2013,56857,2013-06-29 00:00:00-05:00
h1,summ,hot,2013,56858,2013-06-29 01:00:00-05:00
h1,summ,hot,2013,56859,2013-06-29 02:00:00-05:00
h1,summ,hot,2013,56860,2013-06-29 03:00:00-05:00
h1,summ,hot,2013,56861,2013-06-29 04:00:00-05:00
h1,summ,hot,2013,56862,2013-06-29 05:00:00-05:00
h2,summ,hot,2013,56863,2013-06-29 06:00:00-05:00
h2,summ,hot,2013,56864,2013-06-29 07:00:00-05:00
h2,summ,hot,2013,56865,2013-06-29 08:00:00-05:00
h2,summ,hot,2013,56866,2013-06-29 09:00:00-05:00
h2,summ,hot,2013,56867,2013-06-29 10:00:00-05:00
h2,summ,hot,2013,56868,2013-06-29 11:00:00-05:00
h2,summ,hot,2013,56869,2013-06-29 12:00:00-05:00
h3,summ,hot,2013,56870,2013-06-29 13:00:00-05:00
h3,summ,hot,2013,56871,2013-06-29 14:00:00-05:00
h3,summ,hot,2013,56872,2013-06-29 15:00:00-05:00
h3,summ,hot,2013,56873,2013-06-29 16:00:00-05:00
