region,class,bin,capacity,supply_curve_cost_per_mw,dist_mi,sc_point_gid
s63,9,58,211.3857,415511.5707,109.917,22508
s63,9,59,174.717,417922.512,107.641,22505
s63,9,60,289.4616,423267.3666,118.7562,21370
s63,9,61,151.4862,430281.7732,108.7054,22507
s63,9,62,121.0373,453365.3923,109.103,19091
s63,9,63,181.1565,467329.2215,121.7535,20232
s63,9,64,252.6471,483598.1084,130.0203,21367
s63,9,65,267.0813,485322.4338,131.0278,21368
s63,9,66,242.3925,508039.4238,136.3038,20985
s63,9,67,241.3233,508887.682,136.4953,20984
s63,9,68,172.5057,534174.1127,139.1236,19845
s63,9,69,217.971,538099.771,143.5923,20604
s63,10,1,114.6717,72887.3183,7.8997,17956
s63,10,2,199.6488,135119.5399,32.9947,16058
s63,10,3,148.5702,137294.1288,28.3756,15678
s63,10,4,167.8887,141990.9429,31.716,15297
s63,10,5,63.0342,142534.4895,9.154,17190
s63,10,6,91.5624,182217.2669,28.4711,16059
s63,10,7,49.2804,189980.5028,21.3743,19857
s63,10,8,149.2992,191009.6043,43.1686,16437
s63,10,9,174.1095,201273.9076,48.5001,16817
s63,10,10,103.761,206575.0181,38.3728,16057
s63,10,11,207.1575,208342.3294,53.2641,16816
s63,10,12,152.4582,209084.5746,48.4809,16436
s63,10,13,217.7037,210509.6793,54.2477,17197
s63,10,14,298.0638,215325.9476,58.5524,17196
s63,10,15,10.9593,237157.8926,7.5969,16055
s63,10,16,22.7691,238067.1546,6.5467,19092
s63,10,17,103.3965,240474.3949,47.5449,15675
s63,10,18,274.347,241927.1189,68.7416,18710
s63,10,19,73.5075,261924.8725,48.6488,20615
s63,10,20,161.4249,263255.5083,64.1435,16814
s63,10,21,127.7451,269244.5325,60.2244,16434
s63,10,22,24.543,278345.3124,19.1447,18706
s63,10,23,79.6068,294158.1244,55.4373,20995
s63,10,24,29.0142,297570.2131,32.2737,20236
s63,10,25,46.17,303220.6243,45.6071,15295
s63,10,26,133.65,305061.9875,71.1642,22506
s63,10,27,131.4387,317701.8452,74.1721,17193
s63,10,28,212.6758,321166.6931,84.237,17572
s63,10,29,28.9656,331073.3415,37.548,22515
s63,10,30,160.6959,337321.7236,84.2692,18334
s63,10,31,155.8507,360157.2741,90.0155,18714
s63,10,32,62.6211,361473.0618,72.5539,22135
s63,10,33,203.5368,365747.9456,96.0542,17564
s63,10,34,287.8092,380532.9817,103.2231,17944
s63,10,35,261.3951,384910.8189,103.4337,17943
s63,10,36,303.7014,405362.1964,110.5856,18323
s63,10,37,38.0052,413907.4469,72.1802,19086
s63,10,38,186.2352,423555.856,110.3206,18324
s63,10,39,253.5705,426288.033,114.4261,18709
s63,10,40,305.6454,428394.1842,116.9389,22128
s63,10,41,48.6,431907.4583,82.9114,17945
s63,10,42,195.615,433561.7338,113.9803,19090
s63,10,43,88.4034,435010.9492,100.2857,22891
s63,10,44,182.6874,436950.9733,113.6213,22510
s63,10,45,208.3968,438747.4618,116.1422,22511
s63,10,46,141.7419,441386.3656,109.9467,18329
s63,10,47,230.6799,441566.6624,117.7405,18703
s63,10,48,216.9018,448668.8106,119.1644,19089
s63,10,49,101.6226,449861.8097,104.2932,22131
s63,10,50,332.5212,450533.3874,123.9767,21748
s63,10,51,128.3013,451464.2934,110.0266,19472
s63,10,52,178.7508,452574.3018,117.491,18704
s63,10,53,263.3877,456056.7352,122.9095,21747
s63,10,54,254.2266,463233.2878,124.5256,19850
s63,10,55,242.757,463260.5132,124.106,19469
s63,10,56,194.5215,464074.049,122.1925,22513
s63,10,57,139.968,464174.2647,115.8088,19852
s63,10,58,160.5501,464657.6073,118.9795,22512
s63,10,59,135.2781,467574.1057,115.8049,22127
s63,10,60,150.9759,468789.2099,119.1558,19470
s63,10,61,204.1686,471410.1736,124.8921,19083
s63,10,62,111.0046,480442.1593,114.4951,19471
s63,10,63,249.4881,481226.8744,129.2561,19468
s63,10,64,284.5044,485378.7744,131.6917,20611
s63,10,65,282.0987,486198.5587,131.8258,19464
s63,10,66,154.8882,487526.1327,124.6538,19084
s63,10,67,121.8159,492669.0287,119.9757,18708
s63,10,68,160.866,501789.651,129.1369,21365
s63,10,69,320.1768,502538.3356,137.6991,20991
s63,10,70,233.3286,503139.8024,134.6303,20229
s63,10,71,127.818,504936.2738,124.5126,19088
s63,10,72,146.6748,508899.8081,129.3371,21364
s63,10,73,131.2443,514570.6184,127.8201,20612
s63,10,74,130.4181,520519.2482,129.2783,19849
s63,10,75,229.149,521262.724,139.4168,20989
s63,10,76,169.7112,525534.842,136.4902,20986
s63,10,77,192.7233,526325.9376,138.9902,19844
s63,10,78,209.1744,538852.6319,143.4701,20605
s63,10,79,270.0702,540845.8552,146.2805,20225
s63,10,80,122.472,543590.3215,133.9923,20992
s63,10,81,98.8524,554084.8979,132.0512,19463
s64,1,1,335.2428,13609.4886,4.9278,6558
s64,1,2,176.7825,35341.3899,3.5152,13014
s64,1,3,140.0895,43789.8903,1.1931,14533
s64,1,4,167.1485,53257.6184,11.2625,14913
s64,1,5,136.5903,65843.0585,6.5124,6182
s64,1,6,123.0552,102506.3535,17.6413,8071
s64,1,7,105.5835,104867.4347,14.8165,6930
s64,1,8,107.5275,105263.0308,11.4925,8070
s64,1,9,98.7066,110662.1523,11.0853,6550
s64,1,10,76.6665,115905.6898,5.9519,13772
s64,1,11,161.0118,118098.0095,28.3355,9213
s64,1,12,253.7163,119294.0844,34.5313,8833
s64,1,13,48.6729,131875.8071,1.1584,13013
s64,1,14,249.8526,134513.542,38.5379,7691
s64,1,15,278.6481,140567.6281,41.2607,6171
s64,1,16,55.404,141294.1626,10.3614,13394
s64,1,17,120.9168,143092.7415,24.4669,9973
s64,1,18,150.1497,148691.0717,35.6001,8452
s64,1,19,273.4722,153882.6541,44.6991,6931
s64,1,20,270.1917,155018.5986,44.8868,7693
s64,1,21,265.7691,156598.221,45.1529,5791
s64,1,22,218.4327,157424.7177,43.6162,7311
s64,1,23,268.1262,159126.7112,45.9302,6551
s64,1,24,134.8407,160426.7673,31.9582,9593
s64,1,25,63.909,161886.6517,14.6919,7310
s64,1,26,178.6779,162186.6655,42.1122,6170
s64,1,27,107.3088,165269.0188,27.8129,11492
s64,1,28,53.5086,167873.9525,17.0454,7690
s64,1,29,60.6528,170274.9158,19.8276,12633
s64,1,30,263.412,173149.3089,45.7609,7692
s64,1,31,214.2045,173829.4922,47.9325,5790
s64,1,32,75.6945,181491.6057,23.5479,8832
s64,1,33,315.657,188067.1007,55.5916,6172
s64,1,34,179.6742,193474.4811,50.7434,7312
s64,1,35,78.1974,195856.197,32.0283,11872
s64,1,36,279.1341,201545.7891,57.9077,7313
s64,1,37,213.7914,202205.4583,55.6553,8072
s64,1,38,251.3106,208092.4,58.6573,5792
s64,1,39,316.872,220297.1126,64.426,6552
s64,1,40,41.796,223683.6227,23.755,14152
s64,1,41,215.6868,226833.908,62.4421,5410
s64,1,42,13.4865,267437.9375,15.8544,13011
s64,1,43,21.5784,269173.8897,17.764,11112
s64,1,44,36.4257,278075.3362,33.7012,5409
s64,1,45,176.1021,298356.9918,75.1727,10353
s64,1,46,11.5911,327966.0572,32.3605,5789
s64,1,47,231.8463,347722.6676,96.0103,8453
s64,2,1,148.4487,82457.1394,13.3973,14543
s64,2,2,142.5681,94109.767,19.2253,14532
s64,2,3,114.2343,97194.4296,10.6237,5797
s64,2,4,213.0624,101197.7324,28.0831,12637
s64,2,5,243.5103,122768.0634,35.0988,6178
s64,2,6,64.7595,134225.4932,11.2198,15293
s64,2,7,8.5293,236142.8867,7.3201,5414
s64,2,8,240.0597,238532.0384,66.5395,8073
s64,2,9,320.8815,271700.6767,78.5931,6173
s64,2,10,316.6776,289888.0076,83.3964,5793
s64,2,11,8.8695,295501.1328,19.6894,13782
s64,2,12,230.0238,342274.7826,94.4568,8834
s64,2,13,299.1816,344010.2741,93.6865,9214
s64,3,1,140.7213,105552.1983,18.1612,13774
s64,3,2,219.3075,108028.4091,30.1783,6557
s64,3,3,173.8179,109201.2766,27.1805,13398
s64,3,4,58.8789,125160.2764,3.1786,13393
s64,3,5,238.1157,147806.5819,41.726,7315
s64,3,6,249.0507,270265.7357,71.7102,10733
s64,3,7,281.6613,308935.7326,87.2873,8074
s64,3,8,224.9937,328605.11,90.5418,7694
s64,3,9,307.4193,331054.8892,94.2781,7314
s64,3,10,223.9002,363050.8102,99.8945,6932
s64,4,1,176.7096,62710.315,10.9715,12642
s64,4,2,224.6535,80717.766,22.9296,13022
s64,4,3,208.7856,82290.8437,22.768,13021
s64,4,4,293.6169,92116.2775,24.7873,13779
s64,4,5,203.6583,97644.4702,26.7641,13023
s64,4,6,182.1771,105200.0037,26.9191,5796
s64,4,7,93.1662,105708.4744,11.9024,14157
s64,4,8,227.3022,105855.2419,29.8833,13777
s64,4,9,89.5941,143195.4537,17.2436,14163
s64,4,10,225.2853,145856.7909,36.8989,6177
s64,4,11,44.0802,158679.5235,8.1067,5413
s64,4,12,141.2073,166263.0206,38.6316,12253
s64,4,13,10.2303,289975.2656,22.0003,13781
s64,4,14,75.6702,308839.4697,62.0865,5412
s64,4,15,176.2479,334760.359,85.1144,9974
s64,4,16,326.4705,359553.744,102.7589,6554
s64,4,17,305.0379,379941.0779,107.5208,6174
s64,4,18,327.2967,396584.9707,112.8882,6175
s64,4,19,231.5304,404366.8816,107.6277,5794
s64,4,20,293.2767,408007.8554,114.7369,7695
s64,4,21,129.0369,423882.1132,112.9088,7317
s64,5,1,124.2459,43118.6078,1.6825,7316
s64,5,2,143.3214,72533.5364,13.491,12641
s64,5,3,144.7065,108422.6311,19.7352,6181
s64,5,4,190.5363,113295.1856,26.1386,13401
s64,5,5,246.5478,117399.2331,29.9299,13778
s64,5,6,210.1221,118901.6693,28.9837,13403
s64,5,7,113.4324,119648.2943,16.5877,13017
s64,5,8,151.2918,129318.9489,26.6128,13402
s64,5,9,112.4118,148836.2142,28.1625,13773
s64,5,10,220.7898,154906.9579,43.0174,11873
s64,5,11,222.9039,159554.7895,40.5457,13018
s64,5,12,303.6771,189231.0615,55.463,12256
s64,5,13,262.8774,201774.2661,57.3649,12257
s64,5,14,49.9122,204673.5921,25.956,13012
s64,5,15,53.1441,216944.885,30.3186,5798
s64,5,16,20.9223,220615.7077,0.1072,11501
s64,5,17,22.1373,234132.7689,4.8989,5799
s64,5,18,158.1687,329667.6557,85.7489,7696
s64,5,19,196.9272,351398.7492,95.5223,6937
s64,5,20,272.7189,366820.2764,102.7397,8454
s64,5,21,365.3019,370315.2279,107.1391,6553
s64,5,22,242.6112,386793.54,107.0657,6933
s64,5,23,270.2889,395549.8776,110.4839,8075
s64,5,24,367.3431,422537.1353,121.4561,6555
s64,5,25,205.7951,437527.1389,123.4092,7697
s64,5,26,256.3164,442769.4052,122.8406,5795
s64,5,27,264.2625,457132.575,127.0533,7698
s64,5,28,273.9096,463216.0271,129.0714,6176
s64,5,29,260.982,543483.832,150.4794,6179
s64,5,30,222.7581,546680.7694,149.9284,6559
s64,5,31,178.2405,579967.7713,155.9987,6562
s64,6,1,184.1454,48163.1129,11.5604,10739
s64,6,2,174.8628,63902.5775,14.9312,11877
s64,6,3,219.672,82785.4048,23.3081,11120
s64,6,4,113.2623,103479.1979,15.9624,13771
s64,6,5,143.127,120612.3487,22.7458,8456
s64,6,6,230.6799,122140.5608,30.6322,13399
s64,6,7,109.7631,125806.557,21.3564,13392
s64,6,8,46.2463,126338.0503,1.258,11881
s64,6,9,120.528,143661.4403,28.3626,12261
s64,6,10,49.4262,143824.4407,5.1022,14537
s64,6,11,278.235,161509.9069,46.9564,13015
s64,6,12,130.5396,165912.8587,36.4182,13397
s64,6,13,41.0913,180079.0576,11.2227,12260
s64,6,14,141.2316,190214.4577,41.3502,12640
s64,6,15,179.82,196945.6294,47.8866,12262
s64,6,16,310.9185,207643.9515,60.7538,11876
s64,6,17,142.5924,208033.8734,46.4797,6939
s64,6,18,95.9607,212475.4371,41.8502,6183
s64,6,19,0.0,0.0,0.0,11880
s64,6,20,217.4121,229537.7327,63.2437,11115
s64,6,21,136.0071,242321.5656,58.3405,5411
s64,6,22,292.9122,253548.2972,68.784,11113
s64,6,23,174.3525,261212.3628,68.6874,11116
s64,6,24,185.0931,273006.3929,72.9698,6935
s64,6,25,236.5119,290266.2194,76.6976,10740
s64,6,26,246.7908,294233.7121,78.1622,10734
s64,6,27,283.9455,300933.533,81.3723,10354
s64,6,28,286.3269,312917.0344,84.7288,10735
s64,6,29,252.3069,333963.0456,89.2018,9594
s64,6,30,164.6325,345151.4887,90.613,6936
s64,6,31,230.5212,373704.8226,99.2285,9215
s64,6,32,227.8125,390710.8437,103.7653,8835
s64,6,33,174.7413,391995.1043,104.3908,8457
s64,6,34,215.7354,399484.0554,109.526,8455
s64,6,35,231.1416,410513.5154,109.2894,8836
s64,6,36,255.393,411294.793,114.2231,6934
s64,6,37,278.3322,413887.2484,111.9661,8841
s64,6,38,247.9086,419259.0073,112.2985,8840
s64,6,39,252.6714,427845.8539,118.6353,8076
s64,6,40,182.2257,442178.5633,115.001,8837
s64,6,41,239.8896,454165.8821,125.337,8077
s64,6,42,256.7538,463800.3563,128.5921,6556
s64,6,43,185.4576,464263.4024,121.3444,8458
s64,6,44,258.5763,470158.8038,126.5761,8080
s64,6,45,161.9595,482738.7108,127.868,7319
s64,6,46,185.1174,491679.0164,132.6048,7699
s64,6,47,257.1426,496665.3164,133.7511,7700
s64,6,48,243.7047,524585.4334,140.8648,7320
s64,7,1,131.5709,63917.9014,8.8087,11497
s64,7,2,205.2864,114202.1095,27.5221,13400
s64,7,3,57.2265,115314.6483,3.8195,11117
s64,7,4,55.1853,116014.4766,3.4025,11118
s64,7,5,56.601,133721.6881,4.835,11498
s64,7,6,200.2077,136055.899,33.2927,14154
s64,7,7,127.332,141267.5037,29.0606,11500
s64,7,8,168.6663,151619.3117,34.4188,13020
s64,7,9,54.4806,169549.8645,17.7918,13391
s64,7,10,70.9317,179501.0602,21.5867,13775
s64,7,11,139.9194,194818.018,42.3451,12643
s64,7,12,166.8195,196819.7813,46.5618,12638
s64,7,13,57.0078,198835.9824,22.713,13783
s64,7,14,230.8743,199173.7831,55.4644,12636
s64,7,15,159.4566,209125.9851,49.1869,12263
s64,7,16,229.0093,211613.6875,54.9696,11882
s64,7,17,225.8442,228442.6261,59.4411,11878
s64,7,18,232.3323,237441.1723,62.1365,11502
s64,7,19,187.4259,241039.3313,64.4839,11496
s64,7,20,341.0019,243475.2755,71.645,11875
s64,7,21,138.9141,244943.4635,57.0227,11879
s64,7,22,256.2921,250179.5971,66.5022,11493
s64,7,23,203.4639,273471.5839,70.8875,11119
s64,7,24,166.8438,302912.483,75.4959,11114
s64,7,25,213.8157,304132.4069,79.6341,10738
s64,7,26,230.0481,310709.6844,82.032,10737
s64,7,27,226.6461,317823.2761,83.8452,10360
s64,7,28,303.8958,321377.567,87.69,10355
s64,7,29,211.7259,323712.5084,84.8959,10736
s64,7,30,199.0656,325667.9028,84.8999,10359
s64,7,31,239.112,325787.087,86.481,10358
s64,7,32,250.2657,340613.232,90.9393,9980
s64,7,33,162.5833,361750.2489,91.1182,9975
s64,7,34,239.598,368055.498,98.0258,9600
s64,7,35,294.7833,386818.017,105.1966,9220
s64,7,36,236.0259,397958.9959,106.0476,9219
s64,7,37,205.2135,398323.4198,105.0,9216
s64,7,38,143.0298,401252.9306,99.2579,8838
s64,7,39,207.1089,427751.4164,113.0957,8839
s64,7,40,157.1967,429724.2762,109.1202,9217
s64,7,41,135.2052,436744.8957,107.3832,9218
s64,7,42,279.7902,440519.3877,119.283,8462
s64,7,43,263.3634,442313.2396,119.1607,8461
s64,7,44,266.1336,443078.2948,119.4725,8460
s64,7,45,203.2209,454409.5659,120.2207,8459
s64,7,46,251.748,469983.273,126.274,8081
s64,7,47,237.9942,472290.4167,126.3912,8082
s64,7,48,262.5129,476337.1142,128.4075,8078
s64,7,49,196.6113,482021.8306,127.2943,8079
s64,7,50,286.3512,491632.2487,133.4658,7701
s64,7,51,282.6819,492069.7956,137.2664,7318
s64,7,52,247.2039,507973.9489,140.2829,6938
s64,7,53,319.8852,513157.7952,140.5842,7321
s64,7,54,297.5049,542939.1425,147.8725,6942
s64,7,55,186.7455,561685.325,148.0395,6940
s64,7,56,242.4168,567353.6693,156.2977,6560
s64,7,57,234.1305,580667.6868,159.62,6180
s64,7,58,209.4903,580943.7616,154.9602,6561
s64,8,1,97.2243,86009.0683,7.7388,15294
s64,8,2,87.5286,99693.9045,4.7655,14914
s64,8,3,177.2928,123927.5849,27.7235,14153
s64,8,4,194.9832,151224.0527,36.9234,13019
s64,8,5,88.9137,157409.8345,20.9173,13780
s64,8,6,85.3173,160700.5553,24.5615,12259
s64,8,7,161.9352,181948.8528,42.0216,13776
s64,8,8,174.6684,182559.0921,43.452,12639
s64,8,9,167.5728,193351.8914,45.6909,13396
s64,8,10,264.5784,196925.439,56.1059,12634
s64,8,11,173.6478,199585.9508,47.9939,13395
s64,8,12,253.4733,200826.2227,52.9385,12258
s64,8,13,282.0015,212849.639,61.097,12635
s64,8,14,239.7681,220400.4512,61.5841,12254
s64,8,15,295.6581,229823.3399,66.2342,12255
s64,8,16,314.9766,231442.1785,67.3947,11874
s64,8,17,21.0681,233164.0595,7.4797,14156
s64,8,18,197.2431,249280.7303,63.888,11499
s64,8,19,164.6568,296535.5498,77.3577,11495
s64,8,20,229.635,335189.01,88.6922,10357
s64,8,21,223.6329,347815.7029,91.9121,9979
s64,8,22,200.2563,356591.4838,93.4351,9978
s64,8,23,212.5035,362190.9285,95.418,9977
s64,8,24,121.6458,365775.0802,89.1555,10356
s64,8,25,189.967,366067.4024,95.0137,9595
s64,8,26,248.0058,370257.7083,98.9393,9599
s64,8,27,176.3208,379620.0726,97.355,9976
s64,8,28,220.0851,386323.3526,102.2811,9597
s64,8,29,166.941,394095.7885,100.3715,9598
s64,8,30,131.7789,415781.8045,100.9863,9596
s64,8,31,299.0358,490307.1133,133.5766,7702
s64,8,32,321.0516,513382.3941,140.6888,7322
s64,8,33,284.553,544342.0155,147.773,6941
s64,9,1,139.1904,161327.0763,36.8851,14534
s64,9,2,157.3182,171240.7065,38.6432,15296
s64,9,3,165.6288,181178.2262,45.9959,14155
s64,9,4,135.5454,189339.2769,43.8005,14535
s64,9,5,77.2254,205007.0116,30.4165,14917
s64,9,6,114.696,241800.167,50.1497,13016
s64,9,7,183.1005,285719.0736,76.2388,11494
s64,10,1,8.9181,224919.2588,4.2594,14915
s64,10,2,81.8181,226234.7598,37.573,14916
s64,10,3,59.0976,251958.9208,37.8221,14536
s65,1,1,182.763,76544.5915,19.1629,11885
s65,1,2,193.185,91040.5509,24.1505,6564
s65,1,3,154.8882,93472.6561,21.0123,9614
s65,1,4,184.0725,94646.7891,24.2294,6944
s65,1,5,154.2807,95446.044,21.4901,9992
s65,1,6,121.5729,106075.9366,14.5026,11138
s65,1,7,144.7551,110575.6622,20.332,9993
s65,1,8,144.6093,119204.3984,26.4739,9995
s65,1,9,169.8327,125722.3816,31.2903,10373
s65,1,10,225.0909,126145.1546,35.3341,12266
s65,1,11,103.2021,128596.5509,16.9969,9613
s65,1,12,138.8745,129434.8171,28.1253,9994
s65,1,13,87.237,136602.4851,18.5616,9991
s65,1,14,59.4621,150512.2774,10.2659,9612
s65,1,15,62.5725,151612.748,15.31,12265
s65,2,1,179.4312,87244.2378,21.75,9234
s65,2,2,83.5191,130419.6501,15.7683,9233
s65,2,3,249.075,184109.9188,52.034,7718
s65,2,4,212.0761,248735.8042,64.4626,11886
s65,2,5,20.7279,252014.4356,12.3107,9232
s65,3,1,219.9393,120303.0512,33.5492,9615
s65,3,2,167.67,120762.6434,29.7231,11139
s65,3,3,225.6678,128593.2689,36.0232,11506
s65,3,4,200.0619,163796.7538,44.6701,6945
s65,3,5,59.0004,183655.3679,19.1666,6184
s65,3,6,29.5002,225905.14,13.1727,9611
s65,3,7,37.5921,234522.6591,22.8856,6185
s65,3,8,234.8109,304153.1247,80.4213,11127
s65,3,9,247.7628,354093.0959,94.5222,8099
s65,3,10,296.6787,371147.7649,100.9938,9616
s65,3,11,270.9693,372313.9093,100.3548,8098
s65,3,12,267.3972,404869.1884,109.0998,7338
s65,3,13,290.628,406119.4355,110.3055,7717
s65,3,14,156.2976,424183.0799,111.3377,10372
s65,4,1,212.7708,45085.442,8.9525,11121
s65,4,2,137.5623,79325.7003,14.1999,8853
s65,4,3,175.5432,86143.1815,21.0638,8854
s65,4,4,206.2098,285791.956,74.3495,11507
s65,4,5,224.2404,292995.7791,76.9852,11126
s65,4,6,243.6318,334165.3218,88.934,8100
s65,4,7,229.7322,372980.6484,99.0017,7719
s65,4,8,306.4473,419823.1298,114.6314,7337
s65,4,9,244.0206,424386.5631,113.5521,10753
s65,4,10,267.5916,509935.3716,137.7588,7706
s65,4,11,187.2558,582234.8888,157.5119,6563
s65,4,12,200.1348,590485.5373,157.2141,6565
s65,5,1,183.4407,86700.6705,21.9997,11504
s65,5,2,111.8529,99281.4592,14.5379,8852
s65,5,3,275.9994,99840.0439,30.0556,10741
s65,5,4,171.5823,135016.2459,33.9984,8087
s65,5,5,54.7965,157490.4486,14.5973,6958
s65,5,6,264.3597,159471.3384,42.0661,11904
s65,5,7,150.9516,196861.5707,44.9981,12284
s65,5,8,36.1098,202792.5337,12.884,6959
s65,5,9,310.2624,227454.3855,62.3139,8106
s65,5,10,175.3731,236314.2072,58.1811,11884
s65,5,11,192.2373,243683.3418,65.6825,8086
s65,5,12,167.2569,256701.0353,62.935,12267
s65,5,13,247.5927,258145.909,68.3508,8483
s65,5,14,196.4023,262621.1971,67.4425,11505
s65,5,15,234.3249,263203.3699,69.2361,11122
s65,5,16,318.4758,279184.4908,76.7266,10379
s65,5,17,235.3455,282451.058,74.523,8861
s65,5,18,324.1992,284792.4049,78.4689,8102
s65,5,19,200.5722,291757.6447,75.7665,10759
s65,5,20,273.132,293067.5445,78.8247,8481
s65,5,21,287.4204,311977.2404,84.5133,8480
s65,5,22,257.0211,312466.6198,83.5151,8101
s65,5,23,263.5821,314336.3246,84.2692,11128
s65,5,24,308.8287,330584.9775,90.3845,8479
s65,5,25,293.787,332158.1682,90.2536,10748
s65,5,26,223.248,335598.5866,88.5661,7721
s65,5,27,148.0599,337542.5178,82.8825,10758
s65,5,28,208.8099,340572.1674,89.385,7342
s65,5,29,280.3005,342605.013,92.6005,9984
s65,5,30,279.5715,348362.5215,94.1434,9617
s65,5,31,232.6239,353895.9939,93.9049,7341
s65,5,32,154.2807,359859.8252,89.7786,11137
s65,5,33,174.6764,366653.0953,93.6557,7720
s65,5,34,271.4553,367997.6953,99.1959,9996
s65,5,35,248.346,369334.3648,98.7002,7340
s65,5,36,265.2831,383572.5756,103.2134,9236
s65,5,37,267.1056,385394.8044,103.7782,7339
s65,5,38,297.5292,390571.8579,106.3225,8097
s65,5,39,279.207,411891.307,111.4543,10754
s65,5,40,228.7359,413242.3622,109.944,9235
s65,5,41,207.4491,425399.7916,112.467,8855
s65,5,42,242.0037,462572.5262,123.8904,8466
s65,5,43,242.7327,470380.2677,126.0467,8467
s65,5,44,207.7407,512053.3944,136.1085,7705
s65,5,45,259.0623,518219.7461,139.7005,7707
s65,5,46,207.1575,537978.7512,143.1567,7325
s65,5,47,235.6614,539589.4689,144.657,7326
s65,5,48,252.3555,550759.2242,148.3244,6943
s65,5,49,218.8215,567508.0528,151.6436,6946
s65,5,50,214.2531,593812.6394,158.6469,6566
s65,6,1,261.5652,126541.8971,32.9821,10006
s65,6,2,244.7253,137702.2309,35.3988,10385
s65,6,3,285.1605,149961.9824,40.2472,11524
s65,6,4,245.1384,150113.624,38.7988,10005
s65,6,5,285.2334,156607.0003,42.062,10384
s65,6,6,107.2116,173000.6349,33.7198,6957
s65,6,7,274.7358,177359.6727,47.3305,10763
s65,6,8,114.0885,185253.2595,38.4264,8472
s65,6,9,225.99,189658.3494,48.8699,10383
s65,6,10,265.113,204576.2786,54.3944,10762
s65,6,11,243.7047,212868.0897,55.8587,8486
s65,6,12,316.4103,213464.2767,58.7276,9243
s65,6,13,142.0821,226737.2937,51.4789,12264
s65,6,14,287.5905,227753.428,61.5516,11521
s65,6,15,273.3021,228139.654,61.125,11141
s65,6,16,307.152,229486.188,62.7522,11901
s65,6,17,306.3258,231680.9814,63.32,8863
s65,6,18,230.2425,235468.3831,61.5207,10761
s65,6,19,357.0885,236881.5876,66.6278,7727
s65,6,20,286.3755,239080.1974,64.5952,9242
s65,6,21,224.1432,240717.6095,62.7252,10381
s65,6,22,225.4109,243874.7676,63.6333,8484
s65,6,23,310.8699,251534.51,68.9033,7726
s65,6,24,325.62,252616.87,69.7475,11900
s65,6,25,274.5414,256082.6926,68.7913,8862
s65,6,26,246.3777,258009.2252,68.2683,11140
s65,6,27,121.1598,258500.4312,59.805,8475
s65,6,28,252.0639,258676.5902,68.6619,11520
s65,6,29,277.506,259133.2435,69.7335,10380
s65,6,30,203.5368,265290.2893,68.6591,10760
s65,6,31,247.9815,266640.7128,70.6818,9241
s65,6,32,254.3724,268800.1362,71.5086,10000
s65,6,33,259.2567,269246.3659,71.8121,11124
s65,6,34,293.5683,270544.0208,73.4432,8482
s65,6,35,180.0645,272351.6929,68.4743,11887
s65,6,36,278.8877,273486.0791,73.699,8103
s65,6,37,51.759,280013.6457,43.2873,7344
s65,6,38,304.4547,281199.6847,76.7542,11899
s65,6,39,275.4405,281494.8405,75.7547,11519
s65,6,40,272.7189,284278.1514,76.4124,10742
s65,6,41,181.0107,292612.4795,74.0934,11125
s65,6,42,267.2757,295820.5232,79.3574,7723
s65,6,43,238.4802,296136.3277,78.3717,9999
s65,6,44,285.3792,297623.1767,80.5229,8860
s65,6,45,228.2499,298268.4199,78.5723,11508
s65,6,46,293.3739,306149.3376,83.1456,11509
s65,6,47,299.4975,309628.4362,84.3223,10363
s65,6,48,279.4665,310452.7268,83.8014,7722
s65,6,49,265.4532,312322.607,83.7897,10378
s65,6,50,286.011,315012.3422,85.2885,9998
s65,6,51,320.6142,317838.7867,87.3473,9618
s65,6,52,293.5197,319085.2172,86.6787,8859
s65,6,53,196.5384,319239.7724,82.896,11518
s65,6,54,259.5969,323467.6169,86.611,10747
